Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC)
18.04.2012 01:00:00,976.22,4.62,279.7,-2.56
18.04.2012 01:10:00,976.09,4.35,279.43,-2.51
18.04.2012 01:20:00,975.93,4.08,279.18,-2.51
18.04.2012 01:30:00,975.78,3.83,278.94,-2.51
18.04.2012 01:40:00,975.72,3.68,278.8,-2.53
18.04.2012 01:50:00,975.65,3.59,278.71,-2.49
18.04.2012 02:00:00,975.52,3.46,278.59,-2.48
18.04.2012 02:10:00,975.49,3.43,278.56,-2.45
18.04.2012 02:20:00,975.38,3.3,278.44,-2.44
18.04.2012 02:30:00,975.31,3.27,278.42,-2.39
18.04.2012 02:40:00,975.21,3.21,278.36,-2.36
18.04.2012 02:50:00,975.11,3.15,278.31,-2.35
18.04.2012 03:00:00,975.04,3.23,278.39,-2.31
18.04.2012 03:10:00,974.98,2.97,278.14,-2.37
18.04.2012 03:20:00,974.87,2.71,277.88,-2.37
18.04.2012 03:30:00,974.8,2.65,277.83,-2.35
18.04.2012 03:40:00,974.69,2.88,278.07,-2.26
18.04.2012 03:50:00,974.56,2.87,278.07,-2.25
18.04.2012 04:00:00,974.5,2.8,278,-2.24
18.04.2012 04:10:00,974.4,2.63,277.85,-2.24
18.04.2012 04:20:00,974.3,2.44,277.66,-2.29
18.04.2012 04:30:00,974.23,2.34,277.56,-2.28
18.04.2012 04:40:00,974.14,2.39,277.62,-2.21
18.04.2012 04:50:00,974.11,2.31,277.55,-2.19
18.04.2012 05:00:00,974.12,2.2,277.43,-2.19
18.04.2012 05:10:00,974.07,2.28,277.52,-2.13
18.04.2012 05:20:00,974.02,2.38,277.62,-2.11
18.04.2012 05:30:00,974.01,2.61,277.85,-2.02
18.04.2012 05:40:00,973.99,2.75,278,-2.02
18.04.2012 05:50:00,973.98,2.73,277.98,-1.98
18.04.2012 06:00:00,974.02,2.84,278.09,-1.91
18.04.2012 06:10:00,974,2.92,278.17,-1.8
18.04.2012 06:20:00,973.93,2.92,278.17,-1.78
18.04.2012 06:30:00,973.97,3.08,278.33,-1.68
18.04.2012 06:40:00,973.98,3.55,278.81,-1.5
18.04.2012 06:50:00,973.92,3.99,279.25,-1.37
18.04.2012 07:00:00,973.95,4.58,279.84,-1.1
18.04.2012 07:10:00,973.9,4.89,280.16,-1.12
18.04.2012 07:20:00,973.89,5.06,280.33,-0.98
18.04.2012 07:30:00,973.86,5.28,280.55,-0.94
18.04.2012 07:40:00,973.89,5.38,280.66,-0.85
18.04.2012 07:50:00,973.9,5.51,280.78,-0.79
18.04.2012 08:00:00,973.91,5.59,280.87,-0.77
18.04.2012 08:10:00,973.94,5.79,281.07,-0.62
18.04.2012 08:20:00,973.77,6.12,281.41,-0.51
18.04.2012 08:30:00,973.68,6.39,281.69,-0.38
18.04.2012 08:40:00,973.64,6.7,282.01,-0.26
18.04.2012 08:50:00,973.61,7.12,282.43,0.02
18.04.2012 09:00:00,973.57,7.32,282.64,0.17
18.04.2012 09:10:00,973.52,7.56,282.88,0.15
18.04.2012 09:20:00,973.43,7.61,282.94,0.05
18.04.2012 09:30:00,973.39,8.06,283.4,0.27
18.04.2012 09:40:00,973.4,8.18,283.52,0.12
18.04.2012 09:50:00,973.34,8.25,283.59,0.22
18.04.2012 10:00:00,973.18,8.41,283.77,0.18
18.04.2012 10:10:00,973.1,8.47,283.84,0.12
18.04.2012 10:20:00,973.04,8.65,284.02,0.19
18.04.2012 10:30:00,972.99,9.01,284.39,0.26
18.04.2012 10:40:00,972.89,9.23,284.62,0.43
18.04.2012 10:50:00,972.81,9.12,284.51,0.41
18.04.2012 11:00:00,972.77,8.8,284.2,0.34
18.04.2012 11:10:00,972.68,9.03,284.43,0.57
18.04.2012 11:20:00,972.52,9.37,284.79,0.66
18.04.2012 11:30:00,972.35,9.03,284.46,0.68
18.04.2012 11:40:00,972.27,9.35,284.79,0.95
18.04.2012 11:50:00,972.27,9.39,284.83,0.97
18.04.2012 12:00:00,972.16,9.36,284.81,1.19
18.04.2012 12:10:00,972.05,9.66,285.12,1.23
18.04.2012 12:20:00,972,9.8,285.27,1.32
18.04.2012 12:30:00,971.9,9.76,285.24,1.26
18.04.2012 12:40:00,971.79,9.72,285.2,1.32
18.04.2012 12:50:00,971.68,9.93,285.43,1.45
18.04.2012 13:00:00,971.65,10.07,285.57,1.62
18.04.2012 13:10:00,971.57,9.94,285.44,1.54
18.04.2012 13:20:00,971.47,9.89,285.4,1.56
18.04.2012 13:30:00,971.42,9.84,285.36,1.54
18.04.2012 13:40:00,971.34,9.96,285.48,1.67
18.04.2012 13:50:00,971.23,10.18,285.72,1.66
18.04.2012 14:00:00,971.11,10.14,285.69,1.52
18.04.2012 14:10:00,971.04,10.38,285.93,1.51
18.04.2012 14:20:00,970.94,10.33,285.89,1.44
18.04.2012 14:30:00,970.83,10.5,286.07,1.67
18.04.2012 14:40:00,970.73,10.37,285.95,1.81
18.04.2012 14:50:00,970.68,10.43,286.01,1.83
18.04.2012 15:00:00,970.5,10.58,286.18,1.34
18.04.2012 15:10:00,970.43,10.52,286.13,1.28
18.04.2012 15:20:00,970.34,10.33,285.94,1.13
18.04.2012 15:30:00,970.25,10.24,285.86,1.24
18.04.2012 15:40:00,970.21,10.36,285.98,1.06
18.04.2012 15:50:00,970.22,10.32,285.94,1.06
18.04.2012 16:00:00,970.16,10.34,285.97,1.06
18.04.2012 16:10:00,970.09,10.59,286.23,1.32
18.04.2012 16:20:00,970.02,10.49,286.13,1.23
18.04.2012 16:30:00,969.97,10.42,286.06,1.26
18.04.2012 16:40:00,969.91,10.37,286.02,1.27
18.04.2012 16:50:00,969.88,10.48,286.13,1.37
18.04.2012 17:00:00,969.83,10.77,286.43,1.23
18.04.2012 17:10:00,969.75,10.97,286.64,1.29
18.04.2012 17:20:00,969.65,10.82,286.49,1.47
18.04.2012 17:30:00,969.59,10.92,286.6,1.36
18.04.2012 17:40:00,969.56,10.66,286.34,1.31
18.04.2012 17:50:00,969.48,10.68,286.37,1.47
18.04.2012 18:00:00,969.43,10.7,286.39,1.44
18.04.2012 18:10:00,969.35,10.59,286.29,1.33
18.04.2012 18:20:00,969.33,10.31,286.01,1.21
18.04.2012 18:30:00,969.19,10.12,285.83,1.14
18.04.2012 18:40:00,969.12,10.07,285.78,1.09
18.04.2012 18:50:00,969.12,9.99,285.7,1.08
18.04.2012 19:00:00,969.13,9.84,285.55,1.09
18.04.2012 19:10:00,969.12,9.72,285.43,1.01
18.04.2012 19:20:00,969.14,9.67,285.38,1.04
18.04.2012 19:30:00,969.25,9.57,285.27,1.12
18.04.2012 19:40:00,969.27,9.28,284.97,1.14
18.04.2012 19:50:00,969.33,9.15,284.84,1.19
18.04.2012 20:00:00,969.39,8.95,284.63,1.19
18.04.2012 20:10:00,969.4,8.92,284.6,1.25
18.04.2012 20:20:00,969.4,8.82,284.5,1.39
18.04.2012 20:30:00,969.41,8.59,284.26,1.38
18.04.2012 20:40:00,969.36,8.34,284.02,1.31
18.04.2012 20:50:00,969.37,8.22,283.89,1.29
18.04.2012 21:00:00,969.44,7.97,283.64,1.23
18.04.2012 21:10:00,969.41,7.68,283.35,1.22
18.04.2012 21:20:00,969.35,7.65,283.32,1.36
18.04.2012 21:30:00,969.34,7.59,283.26,1.4
18.04.2012 21:40:00,969.31,7.39,283.06,1.42
18.04.2012 21:50:00,969.23,7.03,282.71,1.37
18.04.2012 22:00:00,969.18,6.8,282.48,1.37
18.04.2012 22:10:00,969.12,6.53,282.21,1.33
18.04.2012 22:20:00,969.19,6.02,281.69,1.16
18.04.2012 22:30:00,969.2,5.51,281.18,1.04
18.04.2012 22:40:00,969.11,5.42,281.09,1.12
18.04.2012 22:50:00,969.12,5.32,280.99,1.12
18.04.2012 23:00:00,969.11,5.56,281.23,1.23
18.04.2012 23:10:00,969.12,5.8,281.47,1.25
18.04.2012 23:20:00,969.15,5.65,281.32,1.19
18.04.2012 23:30:00,969.14,5.3,280.96,1.11
18.04.2012 23:40:00,969.1,4.96,280.63,1.03
18.04.2012 23:50:00,969.12,4.53,280.19,0.9
19.04.2012 00:00:00,969.13,4.4,280.06,0.9
19.04.2012 00:10:00,969.02,4.31,279.98,0.86
19.04.2012 00:20:00,968.98,4.24,279.91,0.81
19.04.2012 00:30:00,968.9,4.24,279.91,0.88
19.04.2012 00:40:00,968.83,4.31,280,0.88
19.04.2012 00:50:00,968.76,4.09,279.78,0.74
19.04.2012 01:00:00,968.73,3.69,279.37,0.71
19.04.2012 01:10:00,968.73,3.57,279.26,0.71
19.04.2012 01:20:00,968.66,3.74,279.43,0.91
19.04.2012 01:30:00,968.62,3.94,279.64,0.94
19.04.2012 01:40:00,968.61,3.91,279.61,0.87
19.04.2012 01:50:00,968.58,3.87,279.57,0.94
19.04.2012 02:00:00,968.59,3.06,278.76,0.34
19.04.2012 02:10:00,968.56,2.61,278.3,0.17
19.04.2012 02:20:00,968.59,1.64,277.32,-0.4
19.04.2012 02:30:00,968.51,1.18,276.86,-0.48
19.04.2012 02:40:00,968.49,1.29,276.98,-0.14
19.04.2012 02:50:00,968.49,1.89,277.58,0.46
19.04.2012 03:00:00,968.49,2.07,277.76,0.11
19.04.2012 03:10:00,968.45,1.5,277.18,-0.34
19.04.2012 03:20:00,968.37,1.06,276.75,-0.57
19.04.2012 03:30:00,968.26,0.95,276.65,-0.46
19.04.2012 03:40:00,968.25,0.77,276.47,-0.59
19.04.2012 03:50:00,968.18,1.1,276.81,-0.11
19.04.2012 04:00:00,968.09,1.56,277.28,0.33
19.04.2012 04:10:00,968,1.05,276.78,-0.58
19.04.2012 04:20:00,968,0.61,276.33,-0.65
19.04.2012 04:30:00,967.91,0.42,276.15,-0.69
19.04.2012 04:40:00,967.85,0.63,276.36,-0.41
19.04.2012 04:50:00,967.86,0.49,276.22,-0.54
19.04.2012 05:00:00,967.83,0.45,276.18,-0.48
19.04.2012 05:10:00,967.91,0.63,276.36,-0.38
19.04.2012 05:20:00,967.93,1.15,276.88,0.29
19.04.2012 05:30:00,967.87,1.56,277.3,0.24
19.04.2012 05:40:00,967.92,1.57,277.3,0.13
19.04.2012 05:50:00,967.95,1.57,277.3,-0.08
19.04.2012 06:00:00,967.91,1.93,277.67,0.25
19.04.2012 06:10:00,967.97,2.61,278.35,0.64
19.04.2012 06:20:00,968.03,2.45,278.18,-0.03
19.04.2012 06:30:00,968.12,1.79,277.51,-0.29
19.04.2012 06:40:00,968.12,2.24,277.96,0.2
19.04.2012 06:50:00,968.13,2.64,278.37,0.11
19.04.2012 07:00:00,968.13,2.49,278.22,-0.07
19.04.2012 07:10:00,968.14,2.27,277.99,-0.08
19.04.2012 07:20:00,968.21,2.9,278.62,0.27
19.04.2012 07:30:00,968.17,3.1,278.83,0.34
19.04.2012 07:40:00,968.11,3.79,279.52,0.97
19.04.2012 07:50:00,968.05,4.18,279.93,1.07
19.04.2012 08:00:00,968.12,4.12,279.86,0.94
19.04.2012 08:10:00,968.1,4.27,280.01,1.16
19.04.2012 08:20:00,968.01,4.92,280.68,1.49
19.04.2012 08:30:00,967.98,5.67,281.44,1.77
19.04.2012 08:40:00,967.9,6.37,282.15,2.07
19.04.2012 08:50:00,967.87,7.39,283.18,2.36
19.04.2012 09:00:00,967.87,8.65,284.45,2.73
19.04.2012 09:10:00,967.88,8.58,284.38,2.74
19.04.2012 09:20:00,967.87,8.47,284.27,2.85
19.04.2012 09:30:00,967.83,9.06,284.87,3.25
19.04.2012 09:40:00,967.75,9.59,285.41,3.39
19.04.2012 09:50:00,967.69,9.9,285.73,3.49
19.04.2012 10:00:00,967.65,9.91,285.74,3.66
19.04.2012 10:10:00,967.63,9.89,285.73,3.63
19.04.2012 10:20:00,967.62,10.08,285.92,3.78
19.04.2012 10:30:00,967.53,10.63,286.48,3.89
19.04.2012 10:40:00,967.41,11.69,287.56,4.2
19.04.2012 10:50:00,967.34,12.52,288.41,4.02
19.04.2012 11:00:00,967.23,13.28,289.18,3.45
19.04.2012 11:10:00,967.17,13.41,289.32,2.86
19.04.2012 11:20:00,967.14,13.67,289.58,2.62
19.04.2012 11:30:00,967.08,13.99,289.91,2.44
19.04.2012 11:40:00,967.02,13.95,289.88,2.3
19.04.2012 11:50:00,966.95,14.13,290.06,2.42
19.04.2012 12:00:00,966.77,14.88,290.84,2.82
19.04.2012 12:10:00,966.67,14.81,290.78,2.12
19.04.2012 12:20:00,966.7,14.44,290.4,2.33
19.04.2012 12:30:00,966.69,14.91,290.87,2.31
19.04.2012 12:40:00,966.67,15.13,291.1,2.06
19.04.2012 12:50:00,966.64,15.29,291.26,1.76
19.04.2012 13:00:00,966.57,15.6,291.58,1.64
19.04.2012 13:10:00,966.51,15.81,291.8,1.71
19.04.2012 13:20:00,966.53,15.7,291.69,1.47
19.04.2012 13:30:00,966.45,15.81,291.8,1.55
19.04.2012 13:40:00,966.4,16.16,292.16,1.18
19.04.2012 13:50:00,966.38,16.17,292.17,1.29
19.04.2012 14:00:00,966.28,16.07,292.08,1.62
19.04.2012 14:10:00,966.28,16.22,292.23,2.7
19.04.2012 14:20:00,966.24,15.85,291.86,2.26
19.04.2012 14:30:00,966.17,15.58,291.6,1.94
19.04.2012 14:40:00,966.13,15.64,291.66,2.06
19.04.2012 14:50:00,966.06,16.04,292.07,2.47
19.04.2012 15:00:00,966.03,15.82,291.85,2.54
19.04.2012 15:10:00,966.03,15.63,291.66,2.38
19.04.2012 15:20:00,965.99,15.76,291.79,2.64
19.04.2012 15:30:00,966.03,15.54,291.57,2.95
19.04.2012 15:40:00,966.08,15.29,291.31,2.65
19.04.2012 15:50:00,966.05,15.31,291.33,2.61
19.04.2012 16:00:00,966.05,15.52,291.55,2.7
19.04.2012 16:10:00,966.12,15.39,291.41,2.84
19.04.2012 16:20:00,966.05,15.49,291.52,2.74
19.04.2012 16:30:00,966.09,15.56,291.58,2.6
19.04.2012 16:40:00,966.06,15.5,291.52,2.38
19.04.2012 16:50:00,966.14,15.46,291.48,2.09
19.04.2012 17:00:00,966.13,15.32,291.34,1.58
19.04.2012 17:10:00,966.07,15.16,291.18,2.43
19.04.2012 17:20:00,966.03,15.22,291.24,1.78
19.04.2012 17:30:00,966.01,15.86,291.89,1.56
19.04.2012 17:40:00,965.92,15.91,291.95,2.07
19.04.2012 17:50:00,966.02,16.13,292.16,1.67
19.04.2012 18:00:00,966.03,16.19,292.22,1.8
19.04.2012 18:10:00,966.06,15.97,292,2.16
19.04.2012 18:20:00,966.17,15.19,291.2,3.61
19.04.2012 18:30:00,966.29,14.69,290.69,3.65
19.04.2012 18:40:00,966.38,14.43,290.42,3.72
19.04.2012 18:50:00,966.49,14.11,290.08,3.81
19.04.2012 19:00:00,966.52,13.72,289.69,3.79
19.04.2012 19:10:00,966.64,13.51,289.47,3.83
19.04.2012 19:20:00,966.77,13,288.94,4.01
19.04.2012 19:30:00,966.86,12.76,288.69,4.12
19.04.2012 19:40:00,966.9,12.61,288.53,4.08
19.04.2012 19:50:00,967.04,12.36,288.27,3.98
19.04.2012 20:00:00,967.2,12.07,287.96,3.92
19.04.2012 20:10:00,967.3,11.96,287.84,3.92
19.04.2012 20:20:00,967.44,11.79,287.66,3.9
19.04.2012 20:30:00,967.59,11.41,287.26,3.84
19.04.2012 20:40:00,967.64,11.51,287.36,3.87
19.04.2012 20:50:00,967.64,11.61,287.46,3.86
19.04.2012 21:00:00,967.65,11.77,287.62,3.92
19.04.2012 21:10:00,967.73,11.57,287.41,3.98
19.04.2012 21:20:00,967.63,11.54,287.39,3.98
19.04.2012 21:30:00,967.63,11.21,287.06,4.23
19.04.2012 21:40:00,967.64,10.83,286.67,4.22
19.04.2012 21:50:00,967.73,10.18,286.01,4.26
19.04.2012 22:00:00,967.7,10.29,286.12,4.15
19.04.2012 22:10:00,967.66,10.42,286.26,4.12
19.04.2012 22:20:00,967.72,10.22,286.05,4.28
19.04.2012 22:30:00,967.67,9.65,285.48,4.11
19.04.2012 22:40:00,967.65,9.39,285.22,3.87
19.04.2012 22:50:00,967.66,9.2,285.03,3.88
19.04.2012 23:00:00,967.67,9.21,285.04,3.73
19.04.2012 23:10:00,967.64,9.24,285.07,3.69
19.04.2012 23:20:00,967.65,8.53,284.35,3.59
19.04.2012 23:30:00,967.75,8.41,284.22,3.96
19.04.2012 23:40:00,967.93,8.37,284.17,3.67
19.04.2012 23:50:00,968.03,7.72,283.5,3.49
20.04.2012 00:00:00,967.93,7.91,283.7,3.67
20.04.2012 00:10:00,968.01,7.8,283.58,3.81
20.04.2012 00:20:00,968.14,7.9,283.67,4.2
20.04.2012 00:30:00,968.17,8.53,284.31,4.16
20.04.2012 00:40:00,968.16,7.77,283.54,4.39
20.04.2012 00:50:00,968.08,7.3,283.07,4.41
20.04.2012 01:00:00,968.07,7.38,283.16,4.59
20.04.2012 01:10:00,968.12,7.6,283.37,4.51
20.04.2012 01:20:00,968.15,7.34,283.11,4.45
20.04.2012 01:30:00,968.2,7.49,283.26,4.4
20.04.2012 01:40:00,968.13,7.03,282.8,4.5
20.04.2012 01:50:00,968.11,6.96,282.73,4.57
20.04.2012 02:00:00,968.11,7.11,282.88,4.5
20.04.2012 02:10:00,968.2,7.02,282.78,4.41
20.04.2012 02:20:00,968.24,6.89,282.65,4.43
20.04.2012 02:30:00,968.08,7.31,283.08,4.31
20.04.2012 02:40:00,967.69,8.79,284.61,4.12
20.04.2012 02:50:00,967.71,9.24,285.06,4.37
20.04.2012 03:00:00,967.65,8.52,284.34,4.6
20.04.2012 03:10:00,967.58,8.3,284.13,4.76
20.04.2012 03:20:00,967.51,8.13,283.96,4.59
20.04.2012 03:30:00,967.41,8.1,283.94,4.42
20.04.2012 03:40:00,967.39,7.8,283.64,4.49
20.04.2012 03:50:00,967.49,7.56,283.39,4.49
20.04.2012 04:00:00,967.54,7.66,283.48,4.33
20.04.2012 04:10:00,967.63,7.42,283.23,4.42
20.04.2012 04:20:00,967.66,6.84,282.64,4.5
20.04.2012 04:30:00,967.78,6.46,282.25,4.47
20.04.2012 04:40:00,967.87,6.36,282.14,4.55
20.04.2012 04:50:00,967.98,6.22,281.99,4.5
20.04.2012 05:00:00,968.05,6.03,281.79,4.5
20.04.2012 05:10:00,968.12,5.96,281.72,4.43
20.04.2012 05:20:00,968.12,5.99,281.75,4.42
20.04.2012 05:30:00,968.18,6.08,281.84,4.47
20.04.2012 05:40:00,968.25,6.22,281.96,4.46
20.04.2012 05:50:00,968.41,6.28,282.02,4.44
20.04.2012 06:00:00,968.51,5.84,281.57,3.82
20.04.2012 06:10:00,968.64,5.56,281.27,3.58
20.04.2012 06:20:00,968.78,5.65,281.35,3.95
20.04.2012 06:30:00,968.79,5.62,281.32,4.11
20.04.2012 06:40:00,968.77,5.78,281.49,4.37
20.04.2012 06:50:00,968.83,6.05,281.75,4.59
20.04.2012 07:00:00,968.95,6.34,282.03,4.7
20.04.2012 07:10:00,968.97,6.61,282.3,4.81
20.04.2012 07:20:00,968.99,7.03,282.73,4.87
20.04.2012 07:30:00,969.12,7.38,283.07,4.88
20.04.2012 07:40:00,969.22,7.5,283.18,4.96
20.04.2012 07:50:00,969.36,7.41,283.08,4.93
20.04.2012 08:00:00,969.5,7.52,283.18,5.05
20.04.2012 08:10:00,969.62,7.75,283.4,5.17
20.04.2012 08:20:00,969.73,7.86,283.5,5.21
20.04.2012 08:30:00,969.88,8.06,283.69,5.27
20.04.2012 08:40:00,969.96,8.34,283.97,5.44
20.04.2012 08:50:00,970.03,8.61,284.23,5.42
20.04.2012 09:00:00,970.06,8.89,284.51,5.57
20.04.2012 09:10:00,970.12,8.89,284.51,5.38
20.04.2012 09:20:00,970.21,8.9,284.51,5.49
20.04.2012 09:30:00,970.25,9.14,284.75,5.63
20.04.2012 09:40:00,970.23,9.35,284.96,5.68
20.04.2012 09:50:00,970.18,9.69,285.31,5.75
20.04.2012 10:00:00,970.22,9.98,285.6,5.92
20.04.2012 10:10:00,970.3,10.13,285.74,5.83
20.04.2012 10:20:00,970.33,10.01,285.62,5.8
20.04.2012 10:30:00,970.3,10.31,285.92,5.81
20.04.2012 10:40:00,970.33,10.61,286.23,5.35
20.04.2012 10:50:00,970.34,10.78,286.4,5.63
20.04.2012 11:00:00,970.35,10.79,286.4,5.68
20.04.2012 11:10:00,970.39,10.84,286.45,5.7
20.04.2012 11:20:00,970.37,10.99,286.6,5.77
20.04.2012 11:30:00,970.34,11.27,286.89,5.73
20.04.2012 11:40:00,970.28,11.38,287.01,5.57
20.04.2012 11:50:00,970.22,11.74,287.37,5.53
20.04.2012 12:00:00,970.22,11.83,287.46,5.56
20.04.2012 12:10:00,970.22,12.19,287.83,5.76
20.04.2012 12:20:00,970.18,12.47,288.11,5.82
20.04.2012 12:30:00,970.15,13.03,288.68,6.12
20.04.2012 12:40:00,970.09,13.23,288.89,6.11
20.04.2012 12:50:00,970.08,12.62,288.27,5.81
20.04.2012 13:00:00,970.17,12.37,288.01,5.77
20.04.2012 13:10:00,970.16,12.49,288.14,5.79
20.04.2012 13:20:00,970.07,12.81,288.47,6.35
20.04.2012 13:30:00,970.07,12.44,288.09,6.36
20.04.2012 13:40:00,970.16,12.19,287.83,6.6
20.04.2012 13:50:00,970.08,12.04,287.69,6.77
20.04.2012 14:00:00,970.05,12.28,287.93,6.78
20.04.2012 14:10:00,970.04,12.86,288.52,7.09
20.04.2012 14:20:00,970.18,12.31,287.95,6.43
20.04.2012 14:30:00,970.23,12.38,288.02,6.33
20.04.2012 14:40:00,970.24,12.56,288.2,6.29
20.04.2012 14:50:00,970.31,12.47,288.1,6.86
20.04.2012 15:00:00,970.36,12.27,287.9,6.8
20.04.2012 15:10:00,970.47,12.37,287.99,6.45
20.04.2012 15:20:00,970.58,12.5,288.11,5.73
20.04.2012 15:30:00,970.59,12.67,288.28,4.74
20.04.2012 15:40:00,970.67,12.86,288.47,4.43
20.04.2012 15:50:00,970.76,13.03,288.63,3.76
20.04.2012 16:00:00,970.82,12.89,288.48,3.59
20.04.2012 16:10:00,970.78,12.84,288.44,4.24
20.04.2012 16:20:00,970.75,13.17,288.77,4.06
20.04.2012 16:30:00,970.69,13.49,289.1,3.78
20.04.2012 16:40:00,970.67,13.74,289.35,3.67
20.04.2012 16:50:00,970.72,13.41,289.02,2.41
20.04.2012 17:00:00,970.8,13.25,288.85,2.74
20.04.2012 17:10:00,970.83,13.23,288.83,3.02
20.04.2012 17:20:00,970.87,13.61,289.2,3.52
20.04.2012 17:30:00,970.94,13.81,289.4,3.9
20.04.2012 17:40:00,970.96,13.49,289.08,3.93
20.04.2012 17:50:00,970.95,13.4,288.99,3.27
20.04.2012 18:00:00,970.96,13.56,289.15,3.32
20.04.2012 18:10:00,971.07,13.74,289.32,3.49
20.04.2012 18:20:00,971.11,13.42,288.99,3.31
20.04.2012 18:30:00,971.26,13.1,288.66,3.16
20.04.2012 18:40:00,971.38,12.92,288.47,3.34
20.04.2012 18:50:00,971.5,12.75,288.28,3.41
20.04.2012 19:00:00,971.56,12.54,288.07,3.72
20.04.2012 19:10:00,971.63,12.32,287.84,3.88
20.04.2012 19:20:00,971.74,12.03,287.54,4.04
20.04.2012 19:30:00,971.86,11.81,287.31,3.99
20.04.2012 19:40:00,971.98,11.64,287.12,3.86
20.04.2012 19:50:00,972.18,11.39,286.86,3.73
20.04.2012 20:00:00,972.4,11.21,286.66,3.49
20.04.2012 20:10:00,972.56,10.71,286.14,3.28
20.04.2012 20:20:00,972.73,10.38,285.79,2.86
20.04.2012 20:30:00,972.83,10.53,285.93,2.6
20.04.2012 20:40:00,972.92,10.31,285.7,2.61
20.04.2012 20:50:00,972.98,9.91,285.3,2.6
20.04.2012 21:00:00,973.02,9.99,285.37,2.61
20.04.2012 21:10:00,973.05,9.79,285.17,2.66
20.04.2012 21:20:00,973.12,9.55,284.92,2.7
20.04.2012 21:30:00,973.25,9.52,284.88,2.65
20.04.2012 21:40:00,973.3,9.12,284.47,2.78
20.04.2012 21:50:00,973.34,9.16,284.51,2.68
20.04.2012 22:00:00,973.41,9.04,284.38,2.68
20.04.2012 22:10:00,973.5,8.96,284.3,2.67
20.04.2012 22:20:00,973.58,8.9,284.23,2.65
20.04.2012 22:30:00,973.72,8.65,283.96,2.76
20.04.2012 22:40:00,973.83,8.58,283.88,2.84
20.04.2012 22:50:00,973.93,8.46,283.76,2.72
20.04.2012 23:00:00,974.02,8.25,283.54,2.92
20.04.2012 23:10:00,974.06,8.2,283.48,3
20.04.2012 23:20:00,974.06,8.07,283.35,3.05
20.04.2012 23:30:00,974.12,8.13,283.41,3.21
20.04.2012 23:40:00,974.25,8.28,283.55,3.25
20.04.2012 23:50:00,974.26,8.05,283.32,3.36
21.04.2012 00:00:00,974.26,7.74,283,3.34
21.04.2012 00:10:00,974.26,7.45,282.71,3.27
21.04.2012 00:20:00,974.26,7.19,282.45,3.31
21.04.2012 00:30:00,974.25,7.06,282.32,3.37
21.04.2012 00:40:00,974.27,6.85,282.1,3.36
21.04.2012 00:50:00,974.34,6.66,281.91,3.29
21.04.2012 01:00:00,974.34,6.55,281.8,3.32
21.04.2012 01:10:00,974.27,6.82,282.08,2.9
21.04.2012 01:20:00,974.26,6.81,282.06,2.7
21.04.2012 01:30:00,974.26,6.84,282.1,2.58
21.04.2012 01:40:00,974.36,6.88,282.13,2.45
21.04.2012 01:50:00,974.34,6.49,281.74,2.36
21.04.2012 02:00:00,974.37,6.2,281.44,2.24
21.04.2012 02:10:00,974.48,6.22,281.46,2.1
21.04.2012 02:20:00,974.53,5.78,281.01,1.97
21.04.2012 02:30:00,974.63,5.97,281.19,1.99
21.04.2012 02:40:00,974.74,5.8,281.01,1.91
21.04.2012 02:50:00,974.74,6.05,281.26,2.04
21.04.2012 03:00:00,974.73,6.32,281.54,1.97
21.04.2012 03:10:00,974.74,5.89,281.09,1.87
21.04.2012 03:20:00,974.75,5.44,280.65,1.82
21.04.2012 03:30:00,974.75,5.31,280.51,1.73
21.04.2012 03:40:00,974.79,4.62,279.82,1.47
21.04.2012 03:50:00,974.75,4.49,279.69,1.61
21.04.2012 04:00:00,974.79,4.65,279.84,1.71
21.04.2012 04:10:00,974.78,5.07,280.27,1.92
21.04.2012 04:20:00,974.77,5.01,280.21,1.69
21.04.2012 04:30:00,974.87,4.28,279.46,1.51
21.04.2012 04:40:00,974.86,4.32,279.51,1.67
21.04.2012 04:50:00,974.88,4.47,279.66,1.66
21.04.2012 05:00:00,974.93,4.28,279.46,1.64
21.04.2012 05:10:00,975.01,4.45,279.62,1.72
21.04.2012 05:20:00,975.11,4.31,279.48,1.69
21.04.2012 05:30:00,975.12,4.23,279.4,1.69
21.04.2012 05:40:00,975.12,4.34,279.51,1.77
21.04.2012 05:50:00,975.22,4.97,280.14,2.03
21.04.2012 06:00:00,975.28,5.39,280.55,2.1
21.04.2012 06:10:00,975.38,5.33,280.48,2.07
21.04.2012 06:20:00,975.35,5.33,280.48,2.2
21.04.2012 06:30:00,975.37,5.71,280.87,2.38
21.04.2012 06:40:00,975.37,6.26,281.42,2.6
21.04.2012 06:50:00,975.37,6.4,281.56,2.68
21.04.2012 07:00:00,975.47,6.52,281.67,2.82
21.04.2012 07:10:00,975.49,6.7,281.85,2.95
21.04.2012 07:20:00,975.49,7.17,282.33,3.09
21.04.2012 07:30:00,975.47,7.23,282.39,3.15
21.04.2012 07:40:00,975.52,7.6,282.76,3.35
21.04.2012 07:50:00,975.54,8.36,283.52,3.43
21.04.2012 08:00:00,975.49,8.72,283.89,3.59
21.04.2012 08:10:00,975.4,9.72,284.9,3.85
21.04.2012 08:20:00,975.36,10.87,286.06,3.74
21.04.2012 08:30:00,975.29,10.9,286.1,3.47
21.04.2012 08:40:00,975.2,10.76,285.97,3.27
21.04.2012 08:50:00,975.24,10.78,285.98,3.33
