,user_name,screen_name,location,date,text,essential_worker,oil_market_crisis,supply_shortage,sanitizing_products,shopping
20469,24268,69220,"??? ??????, ??????? ??????? ??",25-03-2020,"Be careful guy's always use mask mostly when you go outside of home for any important work. Use this mask and when you come back in home so use mostly sanitizer wash hand minimum 20 seconds.
#coronavirus jai hind ???",0.01755333945960922,0.0,0.0,0.808628274778083,0.17381838576230788
20470,24269,69221,Manning Point,25-03-2020,on 2GB last week Peter Dutton threatened the full force of the law on supermarket hoarders but this week when he has some explaining to do about cruise ships infecting the nation he is unavailable instead Border Force must face the music without him,0.0007033186416113818,0.2590229522128008,0.04515924784054491,0.08486575159705048,0.6102487297079924
20471,24270,69222,IAmNotLE/Fire/EMS/911!IAmACiv!,25-03-2020,If you believe that you have been subject to excessive prices for essential consumer goods due to COVID 19 report that conduct to the Oregon Department of Justice Consumer Protection hotline at 503 378 8442 or,0.0,1.0,0.0,0.0,0.0
20473,24272,69224,UAE,25-03-2020,Not all angels have wings some are just normal people who buy and distribute sanitizer and vitamins to the homeless God Bless you,0.0,0.0,0.20316271171279704,0.5750057888159074,0.22183149947129557
20474,24273,69225,United States,25-03-2020,"? delivery, ship, or parking lot pickup! ?. 

ÂSo far, the virus does not appear to be extremely widespread among grocery....Now the risk has become even more apparent: Yes, people can get #COVID-19 at the grocery store.Â 
#coronavirus #COVID2019 #COVID https://t.co/xaUu8vNY30",0.5074609277561907,0.0,0.0,0.0,0.4925390722438093
20475,24274,69226,"Lagos, Nigeria",25-03-2020,Knowing how to do something is good Knowing how to do something properly is better Here are 3 simple steps on how to properly use your hand sanitizer in order to prevent the spread of Coronavirus Stay clean everyone  ,0.01254440480236391,0.0456780095249702,0.0,0.7849389756390297,0.15683861003363622
20477,24276,69228,"Florida, USA",25-03-2020,The immigrant farm workers who work tirelessly to keep food on our tables and supermarket shelves while we shelter in place I hope this time lifts the curtain and forces people to see who is really the foundation of this country,0.18884393666371496,0.0,0.3926332301674888,0.0,0.4185228331687962
20478,24277,69229,United States,25-03-2020,Well this is a first Went to my usual Asian supermarket and customers were required to wear a mask and gloves We lined up outside a few feet apart and they provided the protective gear at the door if you didn t have it like me The cashiers also had on Tyvek suits,0.18704083163556245,0.0038722362665289333,0.0,0.42094761487654603,0.3881393172213627
20481,24280,69232,North London ,25-03-2020,"RESIDENTS OF LONDON BOROUGH OF ENFIELD WHO NEED:

Picking up shopping
Posting mail
Picking up medicine/prescription
A friendly phone call
Are you out of food &amp; need help
Are you in financial hardship

Call us on 0203 821 1966

Or fill in the online form: 
https://t.co/bjZPXU4a0H",0.0,0.08132104295722438,0.6184856289213558,0.00479505856169496,0.2953982695597248
20482,24281,69233,Canada,25-03-2020,"Despite being chronically ill, I had to go to the grocery store. My kids need to eat. 

If you want packaged food, you're ok

If you want fresh food, you might be ok

If you need to wipe your ass or disinfect, you're fucked!

#COVID19 #coronavirus #COVID2019 #21daylockdown",0.3022751041151332,0.0,0.5819445888933672,0.018105549120641586,0.09767475787085783
20485,24284,69236,Texas Hill Country,25-03-2020,"@HarrisCoJudge Harris County I know it's hard, this Houstonian gets it, my brother &amp; have been doing this for 2 weeks, stock up on food, water &amp; any medications (maybe some DVDs) and hunker down, lets kick #coronavirus @$$.",0.039771589869170614,0.09812026042172396,0.5087980939610632,0.1192267183154238,0.23408333743261828
20488,24287,69239,"South East, England",25-03-2020,@herong A cuddle with my husband and tomatoes. ? IÂm in my second week of ÂshelteringÂ and havenÂt been able to get a supermarket slot yet. WeÂre in separate beds at the moment. No cuddles. ? #CoronavirusLockdownUK #coronavirus #covid19UK https://t.c,0.0,0.0,0.0,0.0,1.0
20489,24288,69240,Shithole of Europe UnUK  ,25-03-2020,So online grocery shopping is now almost impossible with the system for all supermarkets pretty much in breakdown All urban supermarket visits are opportunities for covid 19 transmission and hospital admissions will increase as a result Worrying through this dilemma,0.1892786842233825,0.1807535043585383,0.03657533977738229,0.0,0.5933924716406969
20490,24289,69241,India,25-03-2020,hena 2010 perla jyot jitin patel b Indian mkt severe stress is the electronics industry components manufacturing has traditionally been sourced from China Chi want to earn profit by rising prices on Indian export need to re strategize items may have the 19 raise fears of a global pandemic,0.0,0.8688620129732687,0.11577766183522081,0.0,0.015360325191510423
20491,24290,69242,USA,25-03-2020,I am full of fury at amp Senate Republicans collectively offloaded up to 11M in stock between JAN FEB2020 While the food lines grew in China amp America was too busy with illegal inside trading on the DowJones to care,0.106864004146419,0.22206660647253493,0.6138439696152374,0.056508364001688974,0.0007170557641196458
20495,24294,69246,Milwaukee,25-03-2020,"3. Not only are the cars normally expensive, they significantly inflated the prices of the cars. 

Imagine what ?3.6 billion could have done for healthcare and education in Bauchi state. 

Not even talking about covid-19 now. Just basic primary healthcare.",0.10588585895380133,0.8054252606260532,0.0,0.0,0.08868888042014535
20497,24296,69248,"Lusaka, Zambia.",25-03-2020,Dear Colleagues please find attached our latest on Consumer Awareness on Covid 19 Mr Njavwa Simukoko CUTS Comms amp Advocacy 260964905611 nws@cuts org,0.0,0.7639674185085122,0.0667262247676656,0.0043829857951609204,0.1649233709286613
20501,24300,69252,Asia Pacific,25-03-2020,my friend needs an about deadline is tomorrow 200 words at least it needs to be formal and informative he is willing to pay the premium prices for a great one,0.04680122255101485,0.6439526837052644,0.0898241744143598,0.034698901228508154,0.1847230181008528
20502,24301,69253,Anglo-Saxon Heptarchy,25-03-2020,Let s hope they don t charge extortionate prices for this test Ideally they should be FREE Coronavirus Game changer COVID 19 tests could be available in days MPs told,0.08236474395438742,0.7000992927325592,0.0,0.03531838930856908,0.18221757400448432
20503,24302,69254,Florida,25-03-2020,"WAIT A DAMN MINUTE

so Amazon workers tested positive for COVID-19 in 8 warehouses so far...

the virus has shown to survive on surfaces for 48-72 hours...

everyone is shopping online now...

Amazon Prime items arrive to customers in 48 hours...

y'all seeing what I'M seeing?!? https://t.co/J0UyaopMEq",0.2673366074098601,0.12275067753694238,0.0,0.02887859363546332,0.5810341214177343
20504,24303,69255,"Cranston, RI",25-03-2020,When the guy you fought at the grocery store over toilet paper during the thinks you re gonna forget all about it amp tries to be your friend after  ,0.5324033323214151,0.0,0.09129653287821354,0.2879933246803865,0.08830681011998488
20506,24305,69257,Canada,25-03-2020,Syrian medical company TAMIKO launches the production of a new sanitizer and prepares 3 more new products to put on the market to tackle the,0.011456750105860648,0.4657807144715308,0.0,0.5227625354226086,0.0
20507,24306,69258,"??????, ??????? ??????? ????????",25-03-2020,As the world confronts the COVID 19 pandemic and the challenges to healthcare systems and the global economy we convene this extraordinary G20 summit to unite efforts towards a global response May God spare humanity from all harm,0.06392870297368342,0.8248213440712534,0.1112499529550632,0.0,0.0
20508,24307,69259,Aqui Contigo. Here With you.,25-03-2020,continues amid the pandemic despite the potential risk it poses to the spread of disease across borders amp overseas Campaigners are calling for its suspension over welfare amp disease concerns during the current border crisis Read more,0.10045944439605103,0.7112459910893644,0.09328356835383012,0.03463150403904345,0.06037949212171095
20511,24310,69262,Hiroshima,25-03-2020,And that is how it s done shoppers lining up at the  @ZaatariCamp  supermarket keep their  distance The best part The idea of marking the spots on the ground came from the community Fighting back,0.13301575885026315,0.0735347724509745,0.0,0.1619920017068969,0.6314574669918656
20513,24312,69264,????,25-03-2020,Cheryl Idell Chief Research Officer at Entertainment amp Direct to Consumer shares how social distancing in the wake of COVID 19 is affecting usage of digital platforms,0.0,0.7481487190275953,0.0,0.057696909201211816,0.1941543717711928
20514,24313,69265,"Jo's Diner, American South",25-03-2020,"Can @BorisJohnson please inform people that going to the supermarket and browsjng/buying clothes is NOT what is meant by getting the essentials! 
The amount of people ignoring the rules is actually getting on my nerves! 
#CoronavirusLockdownUK #COVIDIDIOTS #COVID19 #coronavirus",0.0,0.0,0.0,0.0,1.0
20515,24314,69266,Palm Springs CA,25-03-2020,Our Bureau of Investigation has set up a hotline to report possible in Riverside County The Consumer Protection Price Gouging Hotline takes calls in English amp Spanish at 951 955 0764 See news release here,0.0,0.993906432202746,0.0,0.0,0.00609356779725404
20516,24315,69267,"Lagos, Nigeria",25-03-2020,UPDATE Price Gouging Unreasonable and Arbitrary Increases in Prices of Hygiene Products and Certain Medications Panic Buying on Account of Coronavirus COVID 19 Concerns,0.0,0.6966121952871377,0.3033878047128623,0.0,0.0
20517,24316,69268,In JaebeomÂs eyes,25-03-2020,Retail operators have launched several measures at once to revive sales after malls were ordered closed and consumers began shifting to online shopping to avoid contracting Covid 19,0.06239580494609157,0.44600786306726536,0.0,0.0,0.4915963319866431
20521,24320,69272,Mumbai,25-03-2020,"Day1 - India under complete lockdown. Government has assured that all essential things like food, dairy, Medicals, Banks will remain open....pls donÂt panic and act like responsible citizen... #21daylockdown #COVID2019",0.06417628255000545,0.0707666936070446,0.8650570238429499,0.0,0.0
20523,24322,69274,????????? ,25-03-2020,gt Crude oil prices to remain negative due to oversupply and low demand amp COVID 19 gt Lockdowns in many World cities leading to lesser use of crude oil gt A travel ban in many countries has halted the airlines industry MoneyControl Article,0.0,0.8786616221800009,0.060150937305540095,0.060198470481187885,0.0009889700332710977
20524,24323,69275,"Dubai, UAE",25-03-2020,Middle Eastern and economies are heading toward a recession in 2020 as a result of the COVID 19 pandemic collapsing oil prices and the unfolding global financial crisis,0.0,1.0,0.0,0.0,0.0
20525,24324,69276,????????? ?????? ??? ?????????,25-03-2020,All year round capitalists be like self regulating market supply demand amidst a pandemic they re like suppliers are putting prices up to make you people really appreciate the value of food,0.0,0.4725047528585658,0.45490640778518615,0.010443836876448087,0.062145002479799975
